Node_Name	Adipose_Tissue_Control.merged.rma6	AT_Mock_1_1000000.merged.rma6	AT_Mock_1_100000.merged.rma6	AT_Mock_1_10000.merged.rma6	AT_Mock_1_1000.merged.rma6	AT_Mock_1_100.merged.rma6	AT_Mock_1_50_1.merged.rma6	AT_Mock_1_50_2.merged.rma6	AT_Mock_1_50_3.merged.rma6	AT_Mock_1_50_4.merged.rma6	AT_Mock_1_50.merged.rma6	Hepatology_High_1.merged.rma6	Hepatology_High_2.merged.rma6	Hepatology_Low_1.merged.rma6	Hepatology_Low_2.merged.rma6	patient_1_AT.merged.rma6	patient_1_blood.merged.rma6	patient_1_stool.merged.rma6	patient_2_AT.merged.rma6	patient_2_blood.merged.rma6	patient_2_stool.merged.rma6
Campylobacter_sp._feline_oral_taxon_100	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_sputorum	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Campylobacter_upsaliensis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Campylobacter_ureolyticus	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	19
Campylobacter_ureolyticus_ACS-301-V-Sch3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Campylobacterales	0	0	0	0	290	582	97	0	425	533	303	0	0	0	1	0	0	0	0	0	0
Campynemanthe_viridiflora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92
Candida_heliconiae	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0
Candida_incommunis	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candida_parapsilosis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Candida_sojae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candida_sp._11-507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Candida_sp._BG01-7-24-002F-2-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Candida_sp._NRRL_YB-1937	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candida_tropicalis	2	0	1	1	0	0	0	0	0	0	0	0	2	4	0	0	0	0	1	2	0
Candidatus_Acidianus_copahuensis	0	0	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0
Candidatus_Adlerbacteria	0	0	0	0	0	0	0	0	0	0	0	2	0	36	32	0	0	0	0	0	1
Candidatus_Adlerbacteria_bacterium_GW2011_GWC1_50_9	0	0	179	0	0	0	0	0	0	0	0	28	0	0	97	0	0	0	0	0	0
Candidatus_Adlerbacteria_bacterium_RIFOXYC1_FULL_48_26	0	0	0	0	0	0	0	0	0	0	0	84	0	132	0	0	0	0	0	0	0
Candidatus_Aegiribacteria_bacterium_MLS_C	0	0	0	0	2	0	2	0	1	4	12	0	0	0	0	0	0	0	0	0	0
Candidatus_Allobeggiatoa_halophila	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus_Altiarchaeales_archaeon_WOR_SM1_79	0	0	0	0	2	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Ancillula_trichonymphae	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus_Annandia	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Candidatus_Annandia_adelgestsuga	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus_Annandia_pinicola	0	0	0	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Armantifilum_devescovinae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
Candidatus_Arsenophonus_arthropodicus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Arsenophonus_triatominarum	0	0	0	1	2	3	7	0	3	0	6	0	0	0	0	0	0	0	0	0	0
Candidatus_Arthromitus_sp._SFB-mouse-Yit	0	0	0	1	171	38	24	0	3	35	24	0	0	0	0	0	0	1	0	0	0
Candidatus_Aschnera_chinzeii	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Candidatus_Azambacteria	0	0	0	0	0	0	0	0	0	0	0	85	0	71	0	0	0	0	0	1	0
Candidatus_Azobacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Candidatus_Azobacteroides_pseudotrichonymphae_genomovar._CFP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus_Bartonella_rudakovii	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Baumannia_cicadellinicola	0	0	0	2	5	5	3	0	9	9	14	0	0	0	0	0	0	0	0	0	0
Candidatus_Berkiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus_Branchiomonas_cysticola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus_Brocadia_fulgida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Candidatus_Brocadiaceae	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Buchananbacteria_bacterium_RIFCSPLOWO2_01_FULL_45_31	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Candidatus_Burkholderia_verschuerenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Candidatus_Campbellbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
Candidatus_Campbellbacteria_bacterium_RIFOXYC2_FULL_35_25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Carsonella_ruddii	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Chlorothrix_halophila	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Chryseobacterium_massiliae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus_Cloacimonas	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	1
Candidatus_Colwellbacteria_bacterium_RIFCSPHIGHO2_12_FULL_43_12	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Candidatus_Competibacter	0	0	0	0	3	7	0	0	3	3	2	0	0	0	0	0	0	5	0	0	2
Candidatus_Contendobacter	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0
Candidatus_Curculioniphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus_Curculioniphilus_buchneri	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0
Candidatus_Curtissbacteria_bacterium_RIFCSPHIGHO2_02_FULL_40_17	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
Candidatus_Dactylopiibacterium_carminicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Candidatus_Dadabacteria_bacterium_CSP1-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus_Daviesbacteria_bacterium_GW2011_GWC1_40_9	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Ecksteinia_adelgidicola	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Electronema_palustris	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Endomicrobium_sp._MdMp-027	0	0	2	2	1	9	34	0	30	4	17	0	0	0	0	0	0	0	0	0	0
Candidatus_Endomicrobium_trichonymphae	0	0	0	330	80	79	26	0	143	60	68	0	0	0	0	0	0	6	0	0	0
Candidatus_Endonucleariobacter_rarus	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Candidatus_Endowatersipora_palomitas	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Entotheonella_palauensis	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	3
Candidatus_Erwinia_sp._ErCipseudotaxifoliae	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus_Falkowbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Candidatus_Falkowbacteria_bacterium_RIFOXYC2_FULL_34_220	0	0	0	1	1	3	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0
Candidatus_Finniella_inopinata	0	0	0	1	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Firestonebacteria_bacterium_RIFOXYC2_FULL_39_67	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Flaviluna_lacus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Candidatus_Fukatsuia_symbiotica	0	3	3	7	7	3	7	0	11	4	14	0	0	0	0	0	1	0	0	0	0
Candidatus_Gigarickettsia_flagellata	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Candidatus_Gillettellia_cooleyia	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus_Halobeggiatoa_sp._HMW-W572	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Halomonas_phosphatis	0	0	0	5	2	3	1	0	1	1	2	1	0	0	0	0	0	0	0	0	1
Candidatus_Hartigia_pinicola	0	0	0	1	2	3	2	0	5	7	2	0	0	0	0	0	0	0	0	0	0
Candidatus_Heliomonas_lunata	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2
Candidatus_Hepatincola_porcellionum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus_Hoaglandella_endobia	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Hodgkinia_cicadicola	0	0	0	0	1	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	9
Candidatus_Hydrogenedentes_bacterium_CG1_02_42_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus_Hydrothermae_bacterium_JdFR-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus_Ishikawaella_capsulata_Mpkobe	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Candidatus_Isobeggiatoa_sp._'Guadeloupe_FWI'	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Jidaibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Candidatus_Kaiserbacteria	0	0	0	0	1	0	0	0	0	0	0	111	4	511	0	0	0	0	0	61	0
Candidatus_Kaiserbacteria_bacterium_RIFCSPLOWO2_02_FULL_56_11	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0
Candidatus_Kerfeldbacteria	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Candidatus_Kerfeldbacteria_bacterium_RIFCSPHIGHO2_12_FULL_48_17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Kleidoceria_schneideri	0	0	0	0	6	7	4	0	7	7	11	0	0	0	0	0	0	0	0	0	0
Candidatus_Latescibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Candidatus_Legionella_jeonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus_Levybacteria_bacterium_RIFCSPHIGHO2_01_FULL_36_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Candidatus_Liberibacter_africanus	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Liberibacter_asiaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Candidatus_Liberibacter_europaeus	0	0	0	0	4	9	7	0	5	12	21	0	0	0	0	0	0	0	0	0	0
Candidatus_Liberibacter_solanacearum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Candidatus_Lloydbacteria	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Lumbricincola	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus_Magasanikbacteria	0	0	0	58	6	5	2	0	9	6	5	0	2	0	0	0	0	1506	3	0	1141
Candidatus_Magasanikbacteria_bacterium_GW2011_GWA2_56_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Candidatus_Margulisbacteria_bacterium_GWF2_35_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Candidatus_Marinimicrobia	0	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Marinimicrobia_bacterium_CG1_02_48_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus_Megaira	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Candidatus_Methylopumilus_planktonicus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Moranella_endobia_PCIT	0	0	0	3	0	7	2	0	0	3	4	0	0	0	0	0	0	0	0	0	0
Candidatus_Mycoplasma_ravipulmonis	0	0	0	1	3	6	0	0	2	2	8	0	0	0	0	0	0	0	0	0	0
Candidatus_Neoehrlichia_sp._HT_IT_4	0	0	0	3	2	4	5	0	6	4	2	0	0	0	0	0	0	0	0	0	0
Candidatus_Nitrosoarchaeum_limnia_BG20	0	0	0	0	17	21	4	0	19	9	27	0	0	0	0	0	0	0	0	0	0
Candidatus_Nitrosoglobus_terrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus_Nomurabacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	112	0	0	0	0
Candidatus_Nomurabacteria_bacterium_RIFCSPHIGHO2_01_FULL_39_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
Candidatus_Nomurabacteria_bacterium_RIFCSPHIGHO2_02_FULL_38_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0
Candidatus_Omnitrophus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1896	0
Candidatus_Pacebacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0
Candidatus_Pantoea_carbekii	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Paraburkholderia_kirkii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus_Paraburkholderia_nigropunctata	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Paraburkholderia_schumannianae	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	4
Candidatus_Pasteuria_usgae	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
Candidatus_Peregrinibacteria_bacterium_GW2011_GWC2_39_14	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0
Candidatus_Peregrinibacteria_bacterium_GW2011_GWF2_39_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Candidatus_Peregrinibacteria_bacterium_GW2011_GWF2_43_17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Phlomobacter_fragariae	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Photodesmus	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Photodesmus_katoptron	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus_Photodesmus_katoptron_Akat1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Phytoplasma	0	0	0	0	1	1	2	0	6	5	5	0	0	0	0	0	0	2	0	0	4
Candidatus_Phytoplasma_asteris	0	0	0	20	1	2	3	0	3	2	1	0	0	0	0	0	0	0	0	0	0
Candidatus_Phytoplasma_aurantifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Candidatus_Portiera	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
Candidatus_Portiera_aleyrodidarum	0	0	0	1	6	9	1	0	12	13	8	0	0	0	0	0	0	0	0	2	0
Candidatus_Portiera_aleyrodidarum_TV	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus_Portnoybacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Candidatus_Procabacter_acanthamoebae	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Procabacter_sp._TUMSJ-341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus_Procabacter_sp._UWC6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Candidatus_Procabacter_sp._UWE2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Profftia_tarda	0	0	0	0	2	2	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
Candidatus_Profftia_virida	0	0	0	0	1	1	0	0	0	4	6	0	0	0	0	0	0	0	0	0	1
Candidatus_Protistobacter_heckmanni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Candidatus_Providencia_siddallii	0	0	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	2
Candidatus_Pseudomonas_adelgestsugas	0	0	0	3	53	17	6	0	8	7	10	0	1	0	0	0	0	0	2	0	0
Candidatus_Purcelliella_pentastirinorum	0	0	2	1	8	14	17	0	19	23	10	0	0	0	0	1	0	0	0	0	0
Candidatus_Regiella	0	0	0	0	11	9	6	0	11	12	10	0	0	0	0	0	0	0	0	0	0
Candidatus_Regiella_insecticola	0	0	0	1	4	5	2	0	8	7	3	0	0	0	0	0	0	0	0	0	0
Candidatus_Rhodobacter_lobularis	0	0	0	4	15	13	14	0	13	9	30	0	0	0	0	0	0	0	0	0	0
Candidatus_Riegeria_galatelae	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	2
Candidatus_Riesia_pediculicola	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Candidatus_Rohrkolberia_cinguli	0	0	0	4	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Candidatus_Roizmanbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0
Candidatus_Rosenkranzia	0	0	0	0	12	6	2	0	7	6	4	0	0	0	0	0	0	0	0	0	1
Candidatus_Rosenkranzia_clausaccus	0	0	0	0	0	1	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0
Candidatus_Ryanbacteria_bacterium_RIFCSPHIGHO2_02_FULL_47_25	0	0	0	0	0	0	0	0	0	0	0	0	0	1258	0	0	0	0	0	0	0
Candidatus_Saccharibacteria_oral_taxon_TM7x	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus_Saccharimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus_Sodalis_pierantonius_str._SOPE	0	0	1	5	14	15	15	0	22	24	21	0	0	0	0	0	1	5	0	0	1
Candidatus_Soleaferrea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2
Candidatus_Soleaferrea_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus_Stammerula	0	0	0	1	11	17	3	0	12	9	5	0	0	0	0	0	0	0	0	0	1
Candidatus_Stammerula_sp._of_Acanthiophilus_helianthi	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Stammerula_tephritidis	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1
Candidatus_Staskawiczbacteria_bacterium_RIFOXYA1_FULL_37_15	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0
Candidatus_Staskawiczbacteria_bacterium_RIFOXYA2_FULL_32_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Candidatus_Stoquefichus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
Candidatus_Stoquefichus_sp._SB1	0	0	0	0	0	0	1	0	1	2	3	0	0	0	0	0	0	1	0	0	0
Candidatus_Streptomyces_philanthi_bv._parkeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3
Candidatus_Streptomyces_philanthi_bv._psyche	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Candidatus_Sulcia_muelleri	0	0	0	1	0	1	2	0	2	1	3	0	0	0	0	0	0	43	0	0	62
Candidatus_Symbiothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Candidatus_Symbiothrix_dinenymphae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
Candidatus_Tammella_caduceiae	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
Candidatus_Tenderia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus_Thiobios_zoothamnicoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus_Thiodiazotropha_endolucinida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Candidatus_Tremblaya_phenacola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2
Candidatus_Tremblaya_princeps	0	0	0	1	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
Candidatus_Uhrbacteria_bacterium_GW2011_GWA2_53_10	0	0	0	0	2	6	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Vallotia_cooleyia	0	0	0	0	2	1	0	0	1	1	3	0	0	1	0	0	0	1	0	0	3
Candidatus_Vestibaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1
Candidatus_Vestibaculum_illigatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	8
Candidatus_Vidania_fulgoroideae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Candidatus_Westeberhardia_cardiocondylae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Candidatus_Woesebacteria	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1
Candidatus_Xenolissoclinum_pacificiensis_L6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Candidatus_Zambryskibacteria	0	0	0	0	0	0	0	0	0	0	0	10	0	104	7	0	0	0	8	0	0
Candidatus_Zambryskibacteria_bacterium_RIFCSPHIGHO2_01_FULL_43_27	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0
Candidatus_Zinderia_insecticola	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	20
Candidimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candonidae	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0
Cannabis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Cansjera_leptostachya	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Canuella_perplexa	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capillaria_anatis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capillariidae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Capillaroglyphus_polypori	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Capilloventer_australis	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0
Capitella_sp._FP-2009	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capitella_sp._LFR-2016	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capitellida	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capitellidae	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0
Capnobotes_sp._OR591	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Capnobotryella_sp._MA_4659	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Capnocytophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Capnocytophaga_canimorsus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
Capnocytophaga_cynodegmi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Capnocytophaga_haemolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Capnocytophaga_sp._20b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Capnocytophaga_sp._oral_clone_ASCH04	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
Capnocytophaga_sp._oral_clone_ASCH05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	41
Capnocytophaga_sp._oral_clone_ID062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2
Capnodiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0
Caponia_sp._2_NCP-2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Capra_hircus	84	52	56	64	17	7	94	0	28	26	15	48	56	36	101	13	92	0	40	120	0
Caproiciproducens_galactitolivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Capronia_parasitica	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capronia_sp._WUC_102	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Capsicum_annuum	0	1	3	1	1	0	1	0	0	0	2	0	0	3	1	2	0	0	41	1	126
Capsicum_annuum_var._glabriusculum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
