Node_Name	Adipose_Tissue_Control.rma6	AT+Mock-1:1000000.rma6	AT+Mock-1:100000.rma6	AT+Mock-1:10000.rma6	AT+Mock-1:1000.rma6	AT+Mock-1:100.rma6	AT+Mock-1:50-1.rma6	AT+Mock-1:50-2.rma6	AT+Mock-1:50-3.rma6	AT+Mock-1:50-4.rma6	AT+Mock-1:50.rma6	Hepatology-High-1.rma6	Hepatology-High-2.rma6	Hepatology-Low-1.rma6	Hepatology-Low-2.rma6	patient-1-AT.rma6	patient-1-blood.rma6	patient-1-stool.rma6	patient-2-AT.rma6	patient-2-blood.rma6	patient-2-stool.rma6
Streptococcus_anginosus_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Streptococcus_constellatus_subsp._pharyngis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Streptococcus_cristatus_AS_1.3089	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	5
Streptococcus_dysgalactiae_subsp._equisimilis_167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Streptococcus_dysgalactiae_subsp._equisimilis_RE378	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1
Streptococcus_equi_subsp._equi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Streptococcus_equinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
Streptococcus_gordonii	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0	4
Streptococcus_gordonii_str._Challis_substr._CH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Streptococcus_infantarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Streptococcus_iniae	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Streptococcus_intermedius	4	3	4	2	3	0	4	0	2	1	1	1	0	3	2	3	0	0	0	1	0
Streptococcus_intermedius_B196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Streptococcus_intermedius_C270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	22	0	0	5
Streptococcus_mitis_B6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	4
Streptococcus_mutans	0	3	4	46	467	4183	10890	2	8475	13070	10164	1	0	1	0	0	0	1	0	1	2
Streptococcus_mutans_GS-5	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_LJ23	0	0	0	0	0	2	2	0	3	7	2	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_NN2025	0	0	0	0	0	1	2	0	3	4	4	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_UA159	0	0	0	0	0	0	3	0	6	5	6	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_UA159-FR	0	0	0	0	0	2	7	0	0	2	6	0	0	0	0	0	0	0	0	0	0
Streptococcus_oralis	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	15	0	0	5
Streptococcus_oralis_Uo5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	4	0	0	2
Streptococcus_oralis_subsp._tigurinus	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	3
Streptococcus_pantholopis	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2
Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	1
Streptococcus_parasanguinis_ATCC_15912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	7
Streptococcus_parasanguinis_FW213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	4
Streptococcus_parauberis_NCFD_2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Streptococcus_pasteurianus_ATCC_43144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	15
Streptococcus_pneumoniae	0	0	0	0	1	4	10	0	4	14	9	0	3	0	0	0	0	20	0	0	2
Streptococcus_pneumoniae_CGSP14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_TIGR4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pseudopneumoniae_IS7493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2
Streptococcus_pyogenes	0	0	0	0	0	0	1	0	0	3	5	0	0	0	0	0	0	5	0	0	3
Streptococcus_pyogenes_MGAS10394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Streptococcus_pyogenes_MGAS2096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	12
Streptococcus_salivarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	26
Streptococcus_salivarius_57.I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Streptococcus_salivarius_CCHSS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1
Streptococcus_salivarius_JIM8777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Streptococcus_sanguinis_SK36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
Streptococcus_sp._A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	7
Streptococcus_sp._FDAARGOS_192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Streptococcus_sp._HSISM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	4
Streptococcus_sp._HSISS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Streptococcus_sp._HSISS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Streptococcus_sp._HSISS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
Streptococcus_sp._I-G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Streptococcus_sp._I-P16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5
Streptococcus_sp._NPS_308	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2
Streptococcus_sp._VT_162	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	2
Streptococcus_sp._oral_taxon_431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4
Streptococcus_suis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	114
Streptococcus_suis_GZ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	105
Streptococcus_thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	2692
Streptococcus_thermophilus_CNRZ1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Streptococcus_thermophilus_JIM_8232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Streptococcus_thermophilus_LMG_18311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Streptococcus_thermophilus_MTH17CL396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Streptococcus_thermophilus_TH1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Streptococcus_thermophilus_TH1477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Streptococcus_thermophilus_TH985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Streptococcus_troglodytae	0	0	0	0	0	0	2	0	0	2	4	0	0	0	0	0	0	0	0	0	0
Streptomyces	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	1	4
Streptomyces_avermitilis_MA-4680_=_NBRC_14893	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Streptomyces_bingchenggensis_BCW-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
Streptomyces_clavuligerus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Streptomyces_pristinaespiralis	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
Streptomyces_pristinaespiralis_ATCC_25486	3	6	2	6	7	5	6	0	3	5	1	5	3	6	2	5	2	0	0	4	0
Streptomyces_rubrolavendulae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Streptomyces_sp._SCSIO_03032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Streptomyces_sp._TN58	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Streptomyces_sviceus_ATCC_29083	0	1	1	1	2	0	3	0	1	0	1	0	0	2	0	0	0	0	0	0	0
Streptomyces_venezuelae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Streptomyces_violaceusniger_Tu_4113	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptosporangium_roseum_DSM_43021	1	0	1	0	1	1	3	0	0	0	0	3	2	2	0	0	0	0	0	0	0
Sulfuritalea_hydrogenivorans_sk43H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Symbiobacterium_thermophilum_IAM_14863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
Synechococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1
Synechococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Syntrophobotulus_glycolicus_DSM_8271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6
Syntrophomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Syntrophus_aciditrophicus_SB	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Taenia_solium	74	73	61	79	91	52	80	0	65	106	57	93	122	132	89	86	60	2	0	158	2
Tannerella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	40
Tannerella_forsythia	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	11	0	0	17
Tannerella_forsythia_3313	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tannerella_forsythia_92A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1686	0	0	1121
Tannerella_sp._oral_taxon_HOT-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	27
Taterapox_virus	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tatumella_citrea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Taylorella_asinigenitalis_MCE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5
Tenericutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tepidanaerobacter_acetatoxydans_Re1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Terrabacteria_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	0	0	2664
Terribacillus_aidingensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tessaracoccus_aquimaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tessaracoccus_sp._T2.5-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Thalassospira_xiamenensis_M-5_=_DSM_17429	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thauera_chlorobenzoica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Thauera_humireducens	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thaumetopoea_pityocampa_iflavirus_1	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermaerobacter_marianensis_DSM_12885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Thermincola_potens_JR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Thermoanaerobacter	3	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	3	0	3	1
Thermoanaerobacter_brockii_subsp._finnii_Ako-1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoanaerobacter_siderophilus_SR4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoanaerobacter_wiegelii_Rt8.B1	9	6	11	5	10	14	4	0	5	11	10	4	3	5	3	7	6	0	0	4	0
Thermoanaerobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Thermoanaerobacterales	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	3
Thermoanaerobacterium	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2
Thermoanaerobacterium_thermosaccharolyticum	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
Thermobacillus_composti_KWC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Thermobispora_bispora_DSM_43833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Thermoclostridium_stercorarium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8
Thermodesulfobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Thermosediminibacter_oceani_DSM_16646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Thermotogaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Thermovirga_lienii_DSM_17291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Thermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Thermus_thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Thioalkalivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Thiobacillus_denitrificans_ATCC_25259	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiolapillus_brandeum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Thiomonas_intermedia_K12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tissierellia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Tolumonas_auensis_DSM_9187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Toxoplasma_gondii_ME49	76614	86884	61114	80483	68659	66226	73775	21	57822	92558	69288	104359	142198	117151	83279	97268	66321	26	4	145683	908
Tremovirus_A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	3
Treponema_denticola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Treponema_denticola_ATCC_35404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	266
Treponema_putidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4
Treponema_sp._OMZ_838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4
Treponema_succinifaciens_DSM_2489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	131
Trichinella_spiralis	26	30	20	26	20	27	19	0	22	25	13	18	33	26	14	40	20	0	0	34	1
Trueperella_pyogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	6
Trypanosoma	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Trypanosoma_brucei_gambiense_DAL972	4	3	1	1	4	1	0	0	2	2	1	0	3	2	3	0	0	0	0	2	0
Trypanosoma_cruzi_strain_CL_Brener	137	143	115	162	166	119	162	0	115	167	143	140	140	168	122	131	80	0	0	195	5
Tsukamurella_paurometabola_DSM_20162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tumebacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Tumebacillus_algifaecis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tumebacillus_avium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Tupaiid_betaherpesvirus_1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Turicibacter_sp._H121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	81
Turkey_coronavirus	2	2	1	1	1	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0
Vanilla_distortion_mosaic_virus	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
Variovorax_paradoxus_S110	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Variovorax_sp._PAMC_28711	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Veillonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	56
Veillonella_atypica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	52
Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670	0	1	39
Veillonella_parvula_HSIVP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	4
Veillonella_rodentium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	16
Veillonellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	112
Verminephrobacter_eiseniae_EF01-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
Verrucomicrobiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Verrucosispora_maris_AB-18-032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vibrio_campbellii_ATCC_BAA-1116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Vibrio_harveyi_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Vibrio_parahaemolyticus	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Vicia_cryptic_virus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitreoscilla_filiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Volepox_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Weissella_cibaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
White_bream_virus	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
White_clover_cryptic_virus_2	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0
Wild_potato_mosaic_virus	1	1	0	1	0	1	0	0	2	1	0	1	3	0	1	0	0	0	0	2	0
Wuhan_House_Fly_Virus_2	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0
Xanthobacter_autotrophicus_Py2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Xanthomonadaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Xanthomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Xanthomonas_euvesicatoria	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Xylanimonas_cellulosilytica_DSM_15894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Xylella_fastidiosa_M12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Yersinia_pestis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Yersinia_pseudotuberculosis_complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Zobellia_galactanivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Zunongwangia_profunda_SM-A87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
[Clostridium]_bolteae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2982	0	0	9868
[Clostridium]_cellulosi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	4
[Clostridium]_saccharolyticum_WM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776	0	0	2770
[Eubacterium]_eligens_ATCC_27750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4630	0	0	1636
[Eubacterium]_hallii	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2174	0	0	4658
[Eubacterium]_rectale_ATCC_33656	0	1	2	1	0	0	0	1	0	0	1	0	0	1	1	0	6	110895	0	2	3607
[Haemophilus]_ducreyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
[Polyangium]_brachysporum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
cellular_organisms	199	247	174	199	196	198	170	0	157	267	187	86	65	133	40	216	57	2	0	130	12
endosymbiont_of_Acanthamoeba_sp._UWC8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gamma_proteobacterium_HdN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	75
pseudomallei_group	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
root	40	55	34	52	36	52	51	0	34	60	60	41	79	65	39	54	31	1	0	85	90
unasigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
unasigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	379
unasigned	1075236	1285759	928690	1188779	1025089	1004076	1089136	567	848824	1348606	1047927	1186803	1578313	1563808	1135835	1182067	845995	1242108	73	1946771	1252360
unclassified_Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
unclassified_Burkholderiales_(miscellaneous)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	37
unclassified_C2likevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
unclassified_Clostridiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	92
unclassified_Siphoviridae	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	228
uncultured_Desulfovibrio_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6
uncultured_Sphingopyxis_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
uncultured_Sporomusa_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	14
